,title,blogUrl,date,imgUrl,likes
390,Three important elements your Revenue Management system is missing,https://rategain.com/blog/three-important-elements-your-revenue-management-system-is-missing/,"April 29, 2015",https://rategain.com/blog/three-important-elements-your-revenue-management-system-is-missing/,3
391,5 ways to Maximize Hotel Revenues in the Era of Mobile Bookings,https://rategain.com/blog/5-ways-to-maximize-hotel-revenues-in-the-era-of-mobile-bookings/,"April 21, 2015",,4
392,Will airbnb disrupt the hotel business or just play on the sidelines?,https://rategain.com/blog/will-airbnb-disrupt-the-hotel-business-or-just-play-on-the-sidelines/,"April 14, 2015",,4
393,3 Questions RateGain will Answer for you at WTM Latin America,https://rategain.com/blog/3-questions-rategain-will-answer-for-you-at-wtm-latin-america/,"March 23, 2015",,4
394,5 Key Highlights of Super Successful RateGain’s Hotel Revenue Summit 2015 Jakarta,https://rategain.com/blog/5-key-highlights-of-super-successful-rategains-hotel-revenue-summit-2015-jakarta/,"March 19, 2015",,3
395,Reviews and Ratings: A simple way to use them to support your transient pricing strategy,https://rategain.com/blog/reviews-and-ratings-a-simple-way-to-use-them-to-support-your-transient-pricing-strategy/,"March 10, 2015",,3
396,ITB Berlin: 5 Steps to Making Your Visit a Success,https://rategain.com/blog/itb-berlin-5-steps-to-making-your-visit-a-success/,"February 25, 2015",,3
397,Accor Hotels Partners with RateGain for its Rate Shopping Solution Integration,https://rategain.com/blog/accor-hotels-partners-rategain-rate-shopping-solution-integration/,"February 23, 2015",,2
398,RateGain Bags Top Honour at The 2nd Inc. India Innovative100 Conference and Awards Gala,https://rategain.com/blog/rategain-bags-top-honour-2nd-inc-india-innovative100-conference-awards-gala/,"February 19, 2015",,2
399,3 Reasons to visit RateGain at ITB Berlin,https://rategain.com/blog/3-reasons-visit-rategain-itb-berlin/,"February 12, 2015",,1
400,Top 3 Tips to Price Your Hotel Rooms Right in 2015,https://rategain.com/blog/top-3-tips-price-hotel-rooms-right-2015/,"February 12, 2015",,2
401,Europe's Outlook for 2015: What it means for your Hotel,https://rategain.com/blog/europes-outlook-2015-means-hotel/,"February 9, 2015",,5
402,"RateGain Announces Merril Yu and Sunish Sadasivan as Hotel Revenue Summit, Manila Keynote Speakers",https://rategain.com/blog/rategain-announces-merril-yu-sunish-sadasivan-hotel-revenue-summit-manila-keynote-speakers/,"February 6, 2015",,5
403,"Join RateGain at Hotel Revenue Summit, Manila on February 12th, 2015",https://rategain.com/blog/join-rategain-hotel-revenue-summit-manila-february-12th-2015/,"February 4, 2015",,5
